neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
1,2019,3,0,0,1,0,0,0,0,0,0,83,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,12,0,3,8,0,0,6,0,0,14,88,0,0,0,0,0,20,1,0,0,0,0,0,0,4,1,0,22,0,0,1,0,0,2,1,16,0,3,2,6,0,0,1,0,1,0,2,0,186,1,0,0,4,4,6,0,2,6,5,0,0,0,0,0,1,0,1,0,7,0,7,0,0,4,0,0,0,8,0,0,0,0,1,0,0,1,0,5,0,1,0,6,0,3,2,0,4,0,0,1,0,0,0,0,1,1,0,0,4,11,0,0,0,0,0,4,5,1,0,2,0,1,74,2,0,0,0,1,2,0,0,7,0,4,3,0,3,8,7,1,3,1,1,0,0,0,0,0
1,2019,4,0,0,2,0,0,0,1,0,0,106,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,16,0,3,4,1,0,6,0,0,17,75,1,0,0,0,0,14,53,0,0,0,0,0,1,7,0,1,35,0,0,1,0,2,1,0,18,0,0,6,11,0,0,5,0,1,0,14,0,58,0,0,0,0,1,8,0,2,7,4,1,0,0,0,0,1,6,0,2,10,0,8,0,0,2,0,0,0,10,2,0,2,0,0,3,1,0,0,3,0,0,0,4,0,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,16,0,0,0,0,0,2,2,0,0,0,0,0,55,0,0,0,0,0,4,0,0,28,0,8,1,0,1,3,5,0,4,3,1,0,0,0,1,0
1,2019,5,0,0,1,0,0,0,0,0,2,99,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,4,5,0,6,7,0,0,5,0,0,9,111,0,1,0,0,0,13,107,0,0,0,0,0,0,1,0,3,18,0,0,0,0,0,10,2,19,1,5,7,34,1,0,1,0,2,1,6,1,50,0,0,0,1,5,11,0,4,7,8,0,0,0,0,0,0,2,0,0,7,0,7,0,0,2,0,0,0,11,0,0,4,0,0,2,1,0,0,3,0,0,0,6,0,0,5,0,2,0,0,5,0,0,0,0,0,4,2,0,6,11,0,0,0,0,0,3,1,0,0,1,0,0,84,2,0,0,0,0,1,1,0,23,0,2,2,0,4,4,4,2,5,4,0,0,0,0,4,1
1,2019,6,0,0,0,0,0,0,0,1,0,105,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,1,7,0,2,7,0,0,9,0,0,5,82,0,0,0,0,0,13,68,0,0,0,0,0,0,7,0,2,14,0,1,0,0,2,3,4,14,0,0,3,6,0,0,2,0,1,0,13,1,53,0,0,0,1,4,9,0,1,3,2,0,0,0,0,0,1,0,0,1,3,1,10,0,0,1,0,1,0,10,3,0,0,0,0,2,2,1,0,3,0,0,0,5,0,2,3,0,4,0,0,3,0,0,1,0,0,1,0,0,4,11,0,0,1,1,0,2,2,0,0,0,0,0,39,0,0,0,0,1,6,3,0,14,0,2,10,0,3,4,3,0,2,1,0,0,1,0,1,0
1,2019,7,0,0,2,0,0,0,0,0,0,91,0,0,0,0,0,3,5,3,0,0,0,0,0,1,1,0,12,0,2,7,0,0,5,0,1,10,71,0,0,0,0,0,23,104,0,0,0,1,0,0,11,0,3,19,0,0,0,0,0,7,1,21,0,20,6,3,0,0,4,0,0,0,4,0,26,0,0,0,1,1,9,0,1,10,2,1,0,0,0,0,1,2,0,1,7,0,2,0,0,4,0,0,0,11,0,0,2,1,0,3,1,0,1,2,0,1,0,12,0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,3,15,0,0,0,0,0,0,6,0,0,1,0,0,51,1,0,0,1,0,2,1,0,19,0,5,5,2,1,2,10,0,4,1,0,0,0,0,0,0
1,2019,8,0,0,2,0,0,0,0,0,0,97,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,8,0,1,12,0,0,5,0,0,10,90,0,0,0,0,0,12,90,0,0,0,1,0,0,2,0,1,24,0,0,0,0,1,2,1,19,0,1,3,3,0,0,1,0,0,0,7,1,26,1,0,0,0,3,11,0,1,1,6,1,0,0,0,0,0,4,0,3,4,0,4,0,1,1,0,0,0,7,3,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,5,0,0,0,0,0,54,0,0,0,0,1,6,0,0,8,0,1,8,0,2,1,8,0,5,3,0,0,0,0,3,0
1,2019,9,0,0,3,0,0,0,0,0,0,87,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,9,0,1,1,0,0,5,0,0,9,83,0,0,0,0,0,27,97,0,0,0,0,0,0,6,0,2,33,0,0,0,0,0,6,1,17,0,0,7,1,0,2,0,0,0,0,5,0,33,0,0,1,1,0,8,0,0,1,7,0,0,0,0,0,0,9,0,1,7,0,5,0,0,0,0,0,1,6,1,0,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,1,1,2,0,0,1,6,0,0,0,0,0,1,5,0,0,1,0,0,38,3,0,0,1,0,1,3,0,2,0,2,2,0,1,1,8,0,7,0,0,1,0,1,0,0
1,2019,10,0,0,2,0,0,0,0,0,0,83,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,1,4,1,0,3,0,0,6,117,0,0,0,1,0,17,122,0,0,0,0,0,0,3,0,1,18,0,1,0,0,0,5,2,10,1,8,7,2,0,0,0,0,1,0,4,0,0,1,0,1,1,4,12,0,2,6,7,0,0,0,0,0,0,2,0,0,14,0,12,0,0,1,0,0,0,6,1,1,1,0,1,0,0,0,1,2,0,0,0,10,0,0,0,0,4,0,0,1,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,26,0,0,0,0,0,1,0,0,30,0,2,5,0,1,3,5,0,2,1,1,0,0,0,0,1
1,2019,11,0,0,4,0,0,0,0,0,0,108,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,1,7,0,1,8,0,0,2,0,0,8,107,0,0,0,0,0,15,68,0,0,0,0,0,0,6,0,2,29,0,0,0,1,1,0,1,10,0,1,7,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3,16,0,2,7,4,0,0,0,0,0,1,1,0,0,9,0,1,0,0,0,0,0,0,11,2,0,3,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,2,2,0,0,0,0,0,15,0,0,0,0,0,1,0,0,10,0,1,4,0,2,3,5,0,2,1,0,2,0,1,5,0
1,2019,12,0,0,2,0,0,0,0,0,0,118,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,4,0,0,6,0,0,7,97,0,0,0,0,0,18,55,0,0,0,0,0,1,3,0,0,18,0,0,0,0,0,3,4,9,0,0,2,0,0,0,1,0,2,0,4,0,0,0,0,0,0,5,15,0,1,1,6,0,0,0,0,0,1,0,0,1,6,1,1,0,1,0,0,0,0,6,1,0,3,0,0,0,2,0,0,1,0,0,0,3,0,0,1,0,4,0,0,0,0,1,0,0,1,1,0,0,0,8,0,0,0,0,0,0,2,0,0,2,0,0,19,0,0,0,2,0,2,1,0,15,0,1,4,0,2,1,5,0,4,1,0,0,1,1,0,0
2,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0,1,5,0,0,0,0,0,0,2,0,50,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,12,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,1,0,55,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,1,1,0
2,2019,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,0,0,0,1,1,57,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2,2019,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,3,5,0,0,0,0,0,5,19,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,2,0,0,2,9,0,0,0,0,0,0,2,0,48,0,0,0,0,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,1,0,0,2,0,0,14,0,0,0,0,1,0,0,0,3,0,0,0,0,2,1,4,0,0,1,0,0,0,0,0,0
2,2019,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,8,0,0,0,0,0,3,40,0,0,0,1,0,0,0,0,2,10,0,0,0,0,0,1,0,4,1,0,0,31,0,0,0,0,0,0,1,0,39,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,3,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,2019,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,2,0,0,7,2,0,0,0,0,0,3,29,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,2,1,0,0,14,0,0,0,0,0,0,1,1,33,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,2,0,0,0,0,0,24,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0
2,2019,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,3,5,0,0,0,0,0,3,20,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,1,5,1,2,1,9,0,0,0,0,0,0,3,0,38,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0
2,2019,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,1,0,22,0,0,0,0,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1
2,2019,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3,84,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,2,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,37,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
2,2019,11,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,6,70,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
2,2019,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,5,54,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,2,0,0,0,0,0,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2019,1,0,0,0,0,0,0,0,0,0,82,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,8,0,1,4,0,0,4,0,0,5,112,0,0,0,0,0,9,1,0,0,0,0,0,0,3,0,5,48,0,0,3,0,0,1,1,13,1,2,2,22,0,0,2,0,2,0,2,0,57,0,0,0,0,8,8,0,1,2,3,0,0,0,0,0,0,11,2,0,0,0,95,0,0,1,1,0,0,12,5,0,2,0,0,0,0,0,0,5,0,0,0,4,0,1,1,0,4,0,0,0,1,0,0,0,2,2,1,0,1,11,0,0,0,2,0,2,1,0,0,0,0,0,157,1,0,0,0,0,4,0,0,13,0,2,2,0,0,1,2,0,1,3,0,0,0,0,1,0
